workload,trace_id,scale_selected,node_id,call_index,trace_llm_calls,prompt_qwen36_tokens,input_nemotron_tokens,output_recorded_tokens,output_reasoning_tokens,output_nonreasoning_tokens,output_unknown_tokens,capture_llm_phase_seconds
minisweagent,django__django-11039,True,llm-037,37,77,18830,19975,83,20,63,0,1.480865240097046
minisweagent,django__django-11039,True,llm-038,38,77,18941,20103,40,11,29,0,1.3426342010498047
minisweagent,django__django-11039,True,llm-039,39,77,19052,20221,71,7,64,0,1.1515345573425293
minisweagent,django__django-11039,True,llm-040,40,77,19700,20921,75,10,65,0,1.2637317180633545
minisweagent,django__django-11039,True,llm-041,41,77,20423,21714,36,7,29,0,2.2131173610687256
minisweagent,django__django-11039,True,llm-042,42,77,21221,22613,59,15,44,0,1.5269062519073486
minisweagent,django__django-11039,True,llm-043,43,77,21325,22729,37,7,30,0,1.1365222930908203
minisweagent,django__django-11039,True,llm-044,44,77,21395,22803,40,7,33,0,1.2799768447875977
minisweagent,django__django-11039,True,llm-045,45,77,21469,22883,69,11,58,0,1.810272455215454
minisweagent,django__django-11039,True,llm-046,46,77,21604,23026,45,9,36,0,1.5071487426757812
minisweagent,django__django-11039,True,llm-047,47,77,21722,23149,65,7,58,0,2.047355890274048
minisweagent,django__django-11039,True,llm-048,48,77,21911,23346,55,9,46,0,1.6553914546966553
minisweagent,django__django-11039,True,llm-049,49,77,22062,23504,52,9,43,0,1.4261846542358398
minisweagent,django__django-11039,True,llm-050,50,77,22225,23671,66,15,51,0,1.7432551383972168
minisweagent,django__django-11039,True,llm-051,51,77,22401,23855,66,15,51,0,1.5261037349700928
minisweagent,django__django-11039,True,llm-052,52,77,22577,24039,68,12,56,0,1.4462065696716309
minisweagent,django__django-11039,True,llm-053,53,77,22755,24225,137,91,46,0,2.145352363586426
minisweagent,django__django-11039,True,llm-054,54,77,23044,24607,81,35,46,0,1.7638921737670898
minisweagent,django__django-11039,True,llm-055,55,77,23284,24883,76,26,50,0,10.685647010803223
minisweagent,django__django-11039,True,llm-056,56,77,23383,25009,233,41,192,0,11.939202308654785
minisweagent,django__django-11039,True,llm-057,57,77,23758,25422,79,33,46,0,1.7734777927398682
minisweagent,django__django-11039,True,llm-058,58,77,24025,25721,237,31,206,0,3.6030752658843994
minisweagent,django__django-11039,True,llm-059,59,77,24298,26030,565,21,544,0,7.130711317062378
minisweagent,django__django-11039,True,llm-060,60,77,24880,26628,56,10,46,0,27.01337742805481
minisweagent,django__django-11039,True,llm-061,61,77,25428,27184,74,17,57,0,1.9613373279571533
minisweagent,django__django-11039,True,llm-062,62,77,25979,27784,74,30,44,0,55.051697731018066
minisweagent,django__django-11039,True,llm-063,63,77,26342,28160,383,72,311,0,5.155203819274902
minisweagent,django__django-11039,True,llm-064,64,77,26694,28576,56,10,46,0,1.091853141784668
minisweagent,django__django-11039,True,llm-065,65,77,27071,28965,65,8,57,0,1.1097025871276855
minisweagent,django__django-11039,True,llm-066,66,77,27251,29148,121,20,101,0,3.687302589416504
minisweagent,django__django-11039,True,llm-067,67,77,27469,29387,70,23,47,0,1.6567542552947998
minisweagent,django__django-11039,True,llm-068,68,77,27820,29742,83,39,44,0,1.454603910446167
minisweagent,django__django-11039,True,llm-069,69,77,28229,30156,66,13,53,0,1.3404319286346436
minisweagent,django__django-11039,True,llm-070,70,77,28334,30271,295,23,272,0,4.618927717208862
minisweagent,django__django-11039,True,llm-071,71,77,28976,30912,313,30,283,0,7.74875020980835
minisweagent,django__django-11039,True,llm-072,72,77,29645,31585,323,36,287,0,4.075894355773926
minisweagent,django__django-11039,True,llm-073,73,77,30158,32124,117,69,48,0,2.234626054763794
minisweagent,django__django-11039,True,llm-074,74,77,30744,32787,118,17,101,0,1.9644644260406494
minisweagent,django__django-11039,True,llm-075,75,77,30962,33023,73,20,53,0,5.346336841583252
minisweagent,django__django-11039,True,llm-076,76,77,31067,33145,68,13,55,0,1.2665343284606934
minisweagent,django__django-11039,True,llm-077,77,77,31660,33759,52,13,39,0,2.072230339050293
minisweagent,django__django-11049,True,llm-001,1,77,1482,1473,236,142,94,0,3.972390651702881
minisweagent,django__django-11049,True,llm-002,2,77,1804,1935,66,21,45,0,1.7372350692749023
minisweagent,django__django-11049,True,llm-003,3,77,1914,2063,65,19,46,0,1.886244297027588
minisweagent,django__django-11049,True,llm-004,4,77,2634,2793,96,49,47,0,2.4849002361297607
minisweagent,django__django-11049,True,llm-005,5,77,2833,3039,72,25,47,0,1.9544637203216553
minisweagent,django__django-11049,True,llm-006,6,77,3214,3432,64,18,46,0,2.066723346710205
minisweagent,django__django-11049,True,llm-007,7,77,3350,3581,60,15,45,0,2.792952299118042
minisweagent,django__django-11049,True,llm-008,8,77,3878,4099,416,367,49,0,6.700396776199341
minisweagent,django__django-11049,True,llm-009,9,77,4020,4603,75,23,52,0,2.289921522140503
minisweagent,django__django-11049,True,llm-010,10,77,4611,5192,199,155,44,0,4.16841721534729
minisweagent,django__django-11049,True,llm-011,11,77,5030,5761,171,127,44,0,2.1990535259246826
minisweagent,django__django-11049,True,llm-012,12,77,5148,6001,79,36,43,0,3.015673875808716
minisweagent,django__django-11049,True,llm-013,13,77,5265,6149,68,23,45,0,1.7893726825714111
minisweagent,django__django-11049,True,llm-014,14,77,5503,6403,100,51,49,0,3.0050151348114014
minisweagent,django__django-11049,True,llm-015,15,77,5664,6610,102,16,86,0,2.531175136566162
minisweagent,django__django-11049,True,llm-016,16,77,6113,7079,40,9,31,0,2.171417713165283
minisweagent,django__django-11049,True,llm-017,17,77,6225,7197,92,6,86,0,2.5611889362335205
minisweagent,django__django-11049,True,llm-018,18,77,6351,7320,193,23,170,0,4.2109761238098145
minisweagent,django__django-11049,True,llm-019,19,77,6664,7643,99,17,82,0,6.6862382888793945
minisweagent,django__django-11049,True,llm-020,20,77,7203,8208,100,12,88,0,2.9255025386810303
minisweagent,django__django-11049,True,llm-021,21,77,7501,8518,120,7,113,0,3.832207202911377
minisweagent,django__django-11049,True,llm-022,22,77,7693,8703,167,67,100,0,3.501573085784912
minisweagent,django__django-11049,True,llm-023,23,77,7846,8909,125,73,52,0,3.6929209232330322
minisweagent,django__django-11049,True,llm-024,24,77,8130,9256,328,19,309,0,4.953472137451172
minisweagent,django__django-11049,True,llm-025,25,77,8490,9617,62,10,52,0,1.8846356868743896
minisweagent,django__django-11049,True,llm-026,26,77,8854,9977,71,26,45,0,1.844982624053955
minisweagent,django__django-11049,True,llm-027,27,77,9092,10234,254,15,239,0,4.077609300613403
minisweagent,django__django-11049,True,llm-028,28,77,9384,10521,55,10,45,0,1.9746065139770508
minisweagent,django__django-11049,True,llm-029,29,77,9621,10761,141,13,128,0,2.9136452674865723
minisweagent,django__django-11049,True,llm-030,30,77,9831,10971,76,26,50,0,2.040468692779541
minisweagent,django__django-11049,True,llm-031,31,77,9928,11090,71,22,49,0,2.0432536602020264
minisweagent,django__django-11049,True,llm-032,32,77,10101,11280,81,26,55,0,2.296922445297241
minisweagent,django__django-11049,True,llm-033,33,77,10322,11516,81,34,47,0,4.5386974811553955
minisweagent,django__django-11049,True,llm-034,34,77,10460,11684,83,33,50,0,2.2905380725860596
minisweagent,django__django-11049,True,llm-035,35,77,10929,12188,108,56,52,0,2.352745771408081
minisweagent,django__django-11049,True,llm-036,36,77,11553,12847,137,81,56,0,2.7748124599456787
minisweagent,django__django-11049,True,llm-037,37,77,12276,13627,96,44,52,0,3.3269600868225098
minisweagent,django__django-11049,True,llm-038,38,77,12579,13962,497,38,459,0,6.942352771759033
minisweagent,django__django-11049,True,llm-039,39,77,13087,14492,59,7,52,0,2.5931501388549805
minisweagent,django__django-11049,True,llm-040,40,77,13452,14849,135,7,128,0,2.7380363941192627
minisweagent,django__django-11049,True,llm-041,41,77,13679,15068,74,23,51,0,1.9981181621551514
minisweagent,django__django-11049,True,llm-042,42,77,13777,15187,64,12,52,0,1.930588960647583
minisweagent,django__django-11049,True,llm-043,43,77,14487,15969,36,7,29,0,1.4430005550384521
minisweagent,django__django-11049,True,llm-044,44,77,15285,16868,55,15,40,0,1.7568740844726562
minisweagent,django__django-11049,True,llm-045,45,77,15385,16980,37,7,30,0,1.5888276100158691
minisweagent,django__django-11049,True,llm-046,46,77,15455,17054,40,7,33,0,1.7295141220092773
minisweagent,django__django-11049,True,llm-047,47,77,15529,17134,60,12,48,0,1.9195127487182617
minisweagent,django__django-11049,True,llm-048,48,77,15653,17268,45,9,36,0,2.053781270980835
minisweagent,django__django-11049,True,llm-049,49,77,15771,17391,56,8,48,0,2.464513063430786
minisweagent,django__django-11049,True,llm-050,50,77,16219,17876,317,18,299,0,4.823770046234131
minisweagent,django__django-11049,True,llm-051,51,77,16594,18261,196,18,178,0,3.3909449577331543
minisweagent,django__django-11049,True,llm-052,52,77,16865,18532,464,28,436,0,6.4315290451049805
minisweagent,django__django-11049,True,llm-053,53,77,17605,19272,526,346,180,0,7.177257299423218
minisweagent,django__django-11049,True,llm-054,54,77,17884,19882,50,8,42,0,1.571836233139038
minisweagent,django__django-11049,True,llm-055,55,77,18009,20017,191,13,178,0,3.635427236557007
minisweagent,django__django-11049,True,llm-056,56,77,18267,20279,199,19,180,0,4.625183820724487
minisweagent,django__django-11049,True,llm-057,57,77,18525,20548,194,11,183,0,3.2203683853149414
minisweagent,django__django-11049,True,llm-058,58,77,18910,20944,201,22,179,0,3.255190134048462
minisweagent,django__django-11049,True,llm-059,59,77,19180,21217,92,40,52,0,2.5425660610198975
minisweagent,django__django-11049,True,llm-060,60,77,19515,21580,91,30,61,0,2.3743371963500977
minisweagent,django__django-11049,True,llm-061,61,77,19794,21878,211,33,178,0,3.765145778656006
minisweagent,django__django-11049,True,llm-062,62,77,20065,22164,298,70,228,0,4.678499937057495
minisweagent,django__django-11049,True,llm-063,63,77,23036,25584,99,55,44,0,2.443690061569214
minisweagent,django__django-11049,True,llm-064,64,77,23116,25714,89,28,61,0,2.442817449569702
minisweagent,django__django-11049,True,llm-065,65,77,23211,25834,75,17,58,0,2.15775990486145
minisweagent,django__django-11049,True,llm-066,66,77,23854,26513,62,16,46,0,2.002420425415039
minisweagent,django__django-11049,True,llm-067,67,77,24181,26857,62,16,46,0,1.2428715229034424
minisweagent,django__django-11049,True,llm-068,68,77,24510,27200,240,40,200,0,3.3901777267456055
minisweagent,django__django-11049,True,llm-069,69,77,24786,27500,54,20,34,0,1.1610438823699951
minisweagent,django__django-11049,True,llm-070,70,77,25296,28018,235,179,56,0,3.031895399093628
minisweagent,django__django-11049,True,llm-071,71,77,25656,28547,205,17,188,0,6.587408542633057
minisweagent,django__django-11049,True,llm-072,72,77,25931,28828,210,16,194,0,13.992666482925415
minisweagent,django__django-11049,True,llm-073,73,77,26334,29245,271,23,248,0,11.863479852676392
minisweagent,django__django-11049,True,llm-074,74,77,26695,29609,254,28,226,0,9.31444239616394
minisweagent,django__django-11049,True,llm-075,75,77,27017,29937,307,277,30,0,4.453469753265381
minisweagent,django__django-11049,True,llm-076,76,77,27096,30289,50,7,43,0,1.1050910949707031
minisweagent,django__django-11049,True,llm-077,77,77,27443,30633,68,13,55,0,1.0941803455352783
minisweagent,django__django-11099,True,llm-001,1,29,1478,1484,191,99,92,0,101.47741198539734
minisweagent,django__django-11099,True,llm-002,2,29,1718,1818,87,29,58,0,56.01406192779541
minisweagent,django__django-11099,True,llm-003,3,29,1985,2107,370,91,279,0,59.09196925163269
minisweagent,django__django-11099,True,llm-004,4,29,2917,3134,285,35,250,0,28.746251106262207
minisweagent,django__django-11099,True,llm-005,5,29,3295,3554,354,88,266,0,4.3242857456207275
minisweagent,django__django-11099,True,llm-006,6,29,3600,3939,64,10,54,0,0.979119062423706
minisweagent,django__django-11099,True,llm-007,7,29,3867,4209,345,24,321,0,4.349792718887329
minisweagent,django__django-11099,True,llm-008,8,29,4440,4823,156,80,76,0,3.128972053527832
minisweagent,django__django-11099,True,llm-009,9,29,4565,5024,82,13,69,0,1.8491218090057373
minisweagent,django__django-11099,True,llm-010,10,29,5802,6323,69,17,52,0,1.0276880264282227
minisweagent,django__django-11099,True,llm-011,11,29,5935,6470,73,8,65,0,1.141449213027954
minisweagent,django__django-11099,True,llm-012,12,29,6498,7066,97,18,79,0,2.5685970783233643
minisweagent,django__django-11099,True,llm-013,13,29,7235,7881,48,7,41,0,8.651830434799194
minisweagent,django__django-11099,True,llm-014,14,29,8046,8792,74,16,58,0,1.2149364948272705
minisweagent,django__django-11099,True,llm-015,15,29,8526,9304,84,13,71,0,1.2195982933044434
minisweagent,django__django-11099,True,llm-016,16,29,8675,9462,68,14,54,0,1.0299434661865234
minisweagent,django__django-11099,True,llm-017,17,29,8812,9608,74,8,66,0,1.099175214767456
minisweagent,django__django-11099,True,llm-018,18,29,10125,10952,357,23,334,0,4.4861838817596436
minisweagent,django__django-11099,True,llm-019,19,29,10840,11714,47,7,40,0,10.00416612625122
minisweagent,django__django-11099,True,llm-020,20,29,11655,12628,60,17,43,0,0.9611835479736328
minisweagent,django__django-11099,True,llm-021,21,29,11748,12733,79,16,63,0,1.1728174686431885
minisweagent,django__django-11099,True,llm-022,22,29,12316,13371,443,28,415,0,5.39490270614624
minisweagent,django__django-11099,True,llm-023,23,29,13109,14178,598,41,557,0,7.205586671829224
minisweagent,django__django-11099,True,llm-024,24,29,13994,15127,199,138,61,0,25.353832721710205
minisweagent,django__django-11099,True,llm-025,25,29,14367,15637,92,18,74,0,8.937719106674194
minisweagent,django__django-11099,True,llm-026,26,29,15090,16402,103,25,78,0,4.3083271980285645
minisweagent,django__django-11099,True,llm-027,27,29,15753,17036,86,13,73,0,1.5059452056884766
minisweagent,django__django-11099,True,llm-028,28,29,15884,17176,81,15,66,0,1.1986594200134277
minisweagent,django__django-11099,True,llm-029,29,29,16262,17568,69,13,56,0,1.177830696105957
minisweagent,django__django-11133,True,llm-001,1,67,1499,1505,210,80,130,0,3.6819212436676025
minisweagent,django__django-11133,True,llm-002,2,67,1686,1773,53,19,34,0,1.705101728439331
minisweagent,django__django-11133,True,llm-003,3,67,4221,4276,81,25,56,0,6.878838300704956
minisweagent,django__django-11133,True,llm-004,4,67,4434,4532,66,20,46,0,1.5582008361816406
minisweagent,django__django-11133,True,llm-005,5,67,5855,5917,163,114,49,0,10.052856683731079
minisweagent,django__django-11133,True,llm-006,6,67,6018,6186,63,17,46,0,0.9548523426055908
minisweagent,django__django-11133,True,llm-007,7,67,6313,6485,328,206,122,0,4.1264731884002686
minisweagent,django__django-11133,True,llm-008,8,67,6929,7309,39,8,31,0,0.7116386890411377
minisweagent,django__django-11133,True,llm-009,9,67,7041,7426,112,5,107,0,2.1508352756500244
minisweagent,django__django-11133,True,llm-010,10,67,7424,7818,137,7,130,0,2.2104976177215576
minisweagent,django__django-11133,True,llm-011,11,67,7645,8036,293,112,181,0,4.136243581771851
minisweagent,django__django-11133,True,llm-012,12,67,8050,8535,259,137,122,0,3.6776113510131836
minisweagent,django__django-11133,True,llm-013,13,67,8279,8892,565,300,265,0,7.583592176437378
minisweagent,django__django-11133,True,llm-014,14,67,8675,9581,81,54,27,0,3.7419161796569824
minisweagent,django__django-11133,True,llm-015,15,67,8746,9702,227,23,204,0,4.4262166023254395
minisweagent,django__django-11133,True,llm-016,16,67,9038,10005,378,190,188,0,4.609404802322388
minisweagent,django__django-11133,True,llm-017,17,67,9326,10469,364,193,171,0,5.0175700187683105
minisweagent,django__django-11133,True,llm-018,18,67,9569,10894,656,175,481,0,8.500154972076416
minisweagent,django__django-11133,True,llm-019,19,67,10296,11767,156,109,47,0,2.2279326915740967
minisweagent,django__django-11133,True,llm-020,20,67,10975,12619,62,16,46,0,1.4936227798461914
minisweagent,django__django-11133,True,llm-021,21,67,11322,12995,60,19,41,0,1.7716939449310303
minisweagent,django__django-11133,True,llm-022,22,67,13222,14949,56,13,43,0,1.9302830696105957
minisweagent,django__django-11133,True,llm-023,23,67,13308,15049,57,10,47,0,1.0020391941070557
minisweagent,django__django-11133,True,llm-024,24,67,14947,16717,142,69,73,0,2.5863049030303955
minisweagent,django__django-11133,True,llm-025,25,67,15269,17095,520,35,485,0,8.646063327789307
minisweagent,django__django-11133,True,llm-026,26,67,15814,17650,55,9,46,0,1.3058233261108398
minisweagent,django__django-11133,True,llm-027,27,67,16115,17948,167,12,155,0,3.6827151775360107
minisweagent,django__django-11133,True,llm-028,28,67,16396,18230,94,48,46,0,1.7565553188323975
minisweagent,django__django-11133,True,llm-029,29,67,16665,18532,531,109,422,0,10.322914838790894
