cc,minute_start,minute_end,samples,sampled_span_s,output_tokens_per_s,prompt_tokens_per_s,prefix_hit_percent,prompt_reuse_percent,prefix_query_amplification,prefill_compute_tokens_per_s,preemptions,recomputed_tokens,backend_running_mean,backend_waiting_mean,kv_mean_percent,completed_tasks
16,14,15,60,59.14941644668579,526.6662271821192,92692.17397845016,97.53772158511256,97.52617694094576,1.0013626527717792,2293.0403738175783,0.0,0.0,12.166666666666666,0.0,21.790208505557082,2
16,15,16,60,59.16861176490784,505.89322796572503,87165.59077796091,97.78491908642259,97.78939933110576,1.0035007494958281,1926.8831327832252,0.0,0.0,11.2,0.0,19.042895196105444,3
16,16,17,60,59.151997327804565,503.5332929662457,98575.45414208951,97.65510003632792,97.64169897280625,1.0197061020230889,2324.7059475938026,0.0,0.0,11.55,0.0,19.67070818407275,0
16,17,18,59,58.15310072898865,508.7604896234144,101419.33836831491,97.71464806766778,97.68876754898268,1.0002848496121213,2344.0366599755453,0.0,0.0,10.11864406779661,0.0,14.265497802541669,2
16,18,19,60,59.14764857292175,544.586315384758,107069.59875492426,98.09934917751725,98.09776382597903,1.0038083568151475,2036.7166388952733,0.0,0.0,11.133333333333333,0.0,18.153761366767704,1
16,19,20,60,59.1588568687439,520.4968728235975,113800.50860240609,98.10108396767004,98.09747266464933,0.9977247030290355,2165.085783928867,0.0,0.0,11.216666666666667,0.0,19.084688160191053,3
16,20,21,60,59.1473433971405,508.27303938478167,90381.10070482802,97.36135726014227,97.38632295023272,0.9993434100252871,2362.270086449139,0.0,0.0,9.716666666666667,0.016666666666666666,15.45053733810967,4
16,21,22,60,59.15716242790222,594.4335150094012,62116.9415365129,96.04405630509429,96.02581135353401,0.996219516243943,2468.6444380760113,0.0,0.0,11.833333333333334,0.016666666666666666,16.13116561036098,2
16,22,23,60,59.18924355506897,616.4802556743451,62680.74699329847,95.52798701140297,95.53744367290149,0.9944377748296104,2797.163640822054,0.0,0.0,13.416666666666666,0.0,20.813814641315325,1
16,23,24,59,58.14646339416504,530.7631487540648,64698.31147765923,96.3968231378205,96.44968684027393,1.0011307881119986,2296.9926665119046,0.0,0.0,10.05084745762712,0.0,16.832390675864385,2
16,24,25,60,59.15368366241455,614.2305559084925,85069.47815318177,97.60526806673917,97.61158847281284,0.9950122938937115,2031.8092223285573,0.0,0.0,12.733333333333333,0.0,22.034536603288323,2
16,25,26,60,59.15543222427368,664.892445564122,68455.5052298026,97.5856643950572,97.58087079563849,1.0103726001755766,1656.0271190073754,0.0,0.0,13.283333333333333,0.0,23.209791494442918,0
16,26,27,60,59.1520562171936,532.6103945452112,91457.97028823332,97.3084746698315,97.29580454597631,1.0045837956778345,2473.2022748767395,0.0,0.0,11.333333333333334,0.0,21.333241480665013,2
16,27,28,60,59.1507351398468,551.5907777453956,79124.03774754035,97.26407603738383,97.26875409300155,1.0056155179910453,2161.072042431611,0.0,0.0,11.3,0.0,20.94011206025535,5
16,28,29,60,59.15267491340637,567.2270958011325,89311.12595894902,97.26000865390559,97.2149115501216,1.010531532131792,2487.3938535390403,0.0,0.0,11.966666666666667,0.0,19.82042803343437,0
16,29,30,59,58.14551305770874,611.8614855920223,90006.06796273107,97.60572379528483,97.62067042212506,0.9967421102221499,2141.540996919476,0.0,0.0,12.796610169491526,0.0,22.441630742932404,2
32,0,1,60,59.33617568016052,889.2888595387354,67391.03007841813,94.87106473019817,94.87221680105114,1.0029349347767265,3455.665917959701,0.0,0.0,26.683333333333334,0.0,20.851474235326535,0
32,1,2,60,59.1523175239563,885.4936237922859,84029.6070899836,95.60150960554017,95.64566950994922,1.019462248211766,3658.926802189038,0.0,0.0,27.233333333333334,0.016666666666666666,26.80536419582989,1
32,2,3,60,59.153905391693115,798.3242980713086,103105.71989480998,95.888342826375,96.03217258398197,1.0249733321572048,4091.057021469016,0.0,0.0,25.4,0.06666666666666667,29.23624506291907,5
32,3,4,59,58.14018511772156,833.3478798166361,97952.28529921094,96.60724026067236,96.63527284808121,1.0092153348115984,3295.827139387501,0.0,0.0,26.64406779661017,0.01694915254237288,33.18792588890809,2
32,4,5,60,59.15527129173279,806.1834382401842,118537.9569205015,97.1253265710915,97.11926949599588,1.0092408243126747,3414.7590838321544,0.0,0.0,25.683333333333334,0.0,35.36695140993846,2
32,5,6,60,59.152844190597534,825.9619747543107,104617.47164785801,96.78847295737248,96.88157932370794,1.014537310890775,3262.4128668807903,0.0,0.0,26.5,0.016666666666666666,38.59052080462938,4
32,6,7,60,59.15496850013733,761.8294987325601,117235.88357559349,96.80404174396645,96.78231773655261,1.039178322976575,3772.2782322076964,0.0,0.0,26.283333333333335,0.0,39.92881418205199,3
32,7,8,60,59.14280343055725,723.5368889850545,105513.15862676554,95.50630242618236,94.99245554411743,1.246131783760639,5283.618325041169,0.0,0.0,24.883333333333333,0.08333333333333333,38.23183613483972,5
32,8,9,60,59.158021450042725,805.4529010953862,85653.27027170785,95.31308278374874,95.16774756575683,1.205866773710608,4138.982237713482,0.0,0.0,27.083333333333332,0.21666666666666667,39.287682557178286,0
32,9,10,60,59.158222675323486,718.1926379563545,119589.90111701009,85.6473474516192,95.89448411146948,1.36615835016084,4909.782391436792,0.0,0.0,26.483333333333334,0.5333333333333333,41.60328832552585,0
32,10,11,59,58.155049562454224,717.4269528425672,106082.27568226408,96.13980202955524,96.50698143363343,1.3214519825845084,3705.4735852056583,0.0,0.0,26.47457627118644,0.22033898305084745,45.639878380839846,1
32,11,12,60,59.147133588790894,666.5749903300759,129114.20277934238,96.35229785374767,95.97253276432926,1.3054746563812938,5200.032213535496,0.0,0.0,26.016666666666666,0.48333333333333334,46.51970239735464,2
32,12,13,60,59.15343379974365,672.437717388646,124424.40830935999,96.16364378467979,95.63373260611802,1.3871080555495547,5432.7023700421705,0.0,0.0,25.633333333333333,0.5333333333333333,45.932763846789754,3
32,13,14,60,59.15171790122986,663.6155532379533,131130.68014274404,96.6554134352613,96.43621146107093,1.1987293409939013,4673.220149946864,0.0,0.0,25.05,0.21666666666666667,45.352254983007256,2
32,14,15,60,59.151129722595215,745.1421503985807,124785.88379657669,97.6162574126591,97.52786325740466,1.0961899825313572,3084.877682907492,0.0,0.0,25.233333333333334,0.05,46.810875355929085,3
32,15,16,60,59.14998912811279,648.5546416063045,105998.56555206169,95.37306634169904,95.42177806231572,1.2164006779148473,4852.849581735136,0.0,0.0,24.3,0.3,42.30871681822358,5
32,16,17,59,58.141801595687866,738.9863888081962,101370.62901809227,96.89518572184004,96.86781403936395,1.0122914125538207,3175.1166103131472,0.0,0.0,24.06779661016949,0.0,38.796231861044035,5
32,17,18,60,59.18522262573242,721.6666273285211,87257.45669079656,96.03119285667198,94.30557793117123,1.8152236718178776,4968.807870499427,0.0,0.0,26.383333333333333,0.9666666666666667,37.111692844677144,2
32,18,19,60,59.15408658981323,758.8824811256668,89453.26189706122,95.6985602072353,95.84078392509079,0.9945002632510924,3720.5544483532,0.0,0.0,27.283333333333335,0.0,38.68604757968219,1
32,19,20,60,59.16062331199646,775.7524757298106,90721.57627033761,96.06119153117086,95.83821566214439,1.2034206267950651,3775.636352274634,0.0,0.0,27.966666666666665,0.5166666666666667,42.503444475062,0
32,20,21,60,59.157201051712036,717.2246023423396,100956.61887010725,96.36411419357064,96.41775185518638,1.1264289485259558,3616.516606540978,0.0,0.0,27.733333333333334,0.31666666666666665,47.13833011848994,2
32,21,22,60,59.16217303276062,542.931375800095,90552.15056136386,94.56529480388504,92.33881038485704,2.00502215497394,6937.371955095824,0.0,0.0,27.616666666666667,0.9166666666666666,46.211995958482596,0
32,22,23,59,58.192431926727295,498.8449363407207,100022.76597288353,93.28038304662698,92.34562674982922,2.144792570072199,7656.115842709311,0.0,0.0,25.864406779661017,1.9830508474576272,47.05596629785485,1
32,23,24,60,59.16046333312988,564.5831374227157,99338.50529376985,86.88234379446617,93.65244876901339,1.7399392742310928,6305.5625156183905,0.0,0.0,27.233333333333334,0.8833333333333333,50.69073206576651,4
32,24,25,60,59.25003361701965,565.6368098730168,92387.50876299244,92.29823709285196,93.00347846706308,1.4642249134676284,6463.911944346753,0.0,0.0,26.816666666666666,1.2666666666666666,45.5855607605401,1
32,25,26,60,59.152400493621826,600.7702088748168,96989.82546986606,94.20698536354514,94.7277765857483,1.1491331718486832,5113.52028786414,0.0,0.0,26.05,0.7166666666666667,45.484522825388076,2
32,26,27,60,59.15503120422363,661.3131495940595,128729.03360849374,97.46374235618984,97.37010126106865,1.1045419745580087,3385.44323150828,0.0,0.0,26.916666666666668,0.06666666666666667,46.00257187471296,3
32,27,28,59,58.262646198272705,723.9973250863185,109661.42832334,97.29573302888402,97.33328220510818,1.0254422917548693,2924.360823231047,0.0,0.0,26.35593220338983,0.0847457627118644,39.98626880449861,5
32,28,29,60,59.14782691001892,722.9851413654636,104920.77772258455,96.65447478241988,96.52462617445902,1.0775279913939073,3646.3892465247463,0.0,0.0,26.083333333333332,0.05,37.18333792596675,2
32,29,30,60,59.14713740348816,697.0582484617177,116371.46448940533,95.75350747246311,95.78815404067883,1.087924534497044,4901.386824899884,0.0,0.0,26.366666666666667,0.06666666666666667,37.71286855883164,3
64,0,1,60,59.14291429519653,1127.6245141916604,78124.10083375392,91.736627581318,91.7846105832567,1.0359001118280389,6418.199111822084,0.0,0.0,53.46666666666667,0.05,28.427023055019752,0
64,1,2,60,59.14977526664734,1218.1956681182874,82018.53647169369,90.1006508202865,92.50979824701353,1.1539331711526086,6143.3538565766485,0.0,0.0,54.916666666666664,0.35,37.36382841921559,0
64,2,3,60,59.17609119415283,1072.3587638088245,80061.89500512557,90.10773893642448,89.82491689092925,1.3935032452113345,8146.3643554684995,0.0,0.0,57.15,0.5666666666666667,46.3153302103426,1
64,3,4,60,59.151936531066895,775.0380239186586,53019.26164924214,63.45399787523441,75.33977511580923,2.8203665464359324,13074.66915464062,0.0,0.0,56.61666666666667,3.35,50.78212547074492,2
64,4,5,59,58.15849947929382,544.3744299364517,54093.486389209014,61.71921035535734,68.97910868290995,3.979407793271193,16780.281622421422,0.0,0.0,51.28813559322034,10.11864406779661,48.68502785938135,0
64,5,6,60,59.193161487579346,517.6104676623677,50869.71069507472,58.64972009314661,67.75482632983731,4.22394117309098,16403.026559136164,0.0,0.0,50.71666666666667,9.75,51.3511527509874,1
64,6,7,60,59.150843143463135,533.6694850390907,60880.50158923166,73.03459071276788,74.351266670795,3.9388112019189516,15615.077502104443,0.0,0.0,51.13333333333333,9.233333333333333,53.516579406631756,2
64,7,8,60,59.214186668395996,302.6301805064617,22875.548516534112,11.246221760581667,18.20344215858026,11.371983607924953,18711.41127386886,0.0,0.0,27.116666666666667,34.5,29.738219895287955,1
64,8,9,60,59.15399169921875,254.2685551379054,21236.504315508282,8.732386629825992,9.70909646687215,11.91266923733347,19174.631625324113,0.0,0.0,22.216666666666665,40.46666666666667,24.56324056213833,0
64,9,10,59,58.15431070327759,265.6036983880794,21405.463927712615,10.19145110723611,10.179785029160843,12.714595684516636,19226.4337153769,0.0,0.0,23.050847457627118,39.94915254237288,25.898249039049837,0
64,10,11,60,59.156078577041626,207.8231061916819,20935.836684763835,5.052613581018141,7.077050776676609,13.37387947503476,19454.19689206101,0.0,0.0,18.216666666666665,44.333333333333336,20.75824377698172,2
64,11,12,60,59.170798540115356,239.3917329068445,22103.53810103321,8.765165743521136,13.766358484391581,12.48170327032061,19060.6858083109,0.0,0.0,20.766666666666666,41.86666666666667,23.907412510333426,0
64,12,13,60,59.164029121398926,180.58269794434477,22480.45002599295,7.5010518188748785,14.291363980168928,12.786331026124143,19267.687088398314,0.0,0.0,16.0,46.96666666666667,19.590796362634332,0
64,13,14,60,59.21622586250305,206.26103440567562,21686.843112593408,8.459932371157212,10.36089807531928,13.291907183621408,19439.891401943205,0.0,0.0,17.95,44.85,21.74979333149628,0
64,14,15,60,59.15978264808655,180.74779049827785,22090.192720514813,6.023352236077234,9.979408517114805,13.79761043913958,19885.722146716682,0.0,0.0,15.883333333333333,46.166666666666664,19.904932488288786,1
64,15,16,59,58.16140675544739,212.78715028399594,22067.399528292706,11.843750470767237,12.629502341696853,13.654055292250467,19280.39678811538,0.0,0.0,18.71186440677966,43.71186440677966,23.53685705078207,0
64,16,17,60,59.162153244018555,165.51121727453346,22575.141822361442,9.066112613537072,13.876073118028383,13.914421598180285,19442.598636591963,0.0,0.0,14.716666666666667,47.96666666666667,18.708092220078996,0
64,17,18,60,59.16497278213501,194.92952430601665,20900.626533768802,5.353095219396473,8.795836921845243,14.333526607552251,19062.24150821458,0.0,0.0,17.1,45.9,23.47065307247175,0
64,18,19,60,59.259236097335815,160.5825627648923,21570.342180929114,7.446745502050984,9.996229196036431,14.79371824740542,19414.121338154117,0.0,0.0,14.233333333333333,47.88333333333333,18.293836685955732,2
64,19,20,60,59.160595178604126,158.73741587029073,22491.06852260364,11.260607780354977,12.460083346798589,14.190937820582675,19688.662639101647,0.0,0.0,14.066666666666666,49.0,17.375769266097183,0
64,20,21,59,58.22352433204651,153.2026805716807,21784.820045698823,8.524041028242992,9.948998296264001,15.178083379783331,19617.44867050807,0.0,0.0,13.59322033898305,48.728813559322035,17.58387004871305,1
64,21,22,60,59.15857124328613,169.12173147074543,21970.78077925198,9.538672865764125,12.430602572782668,14.501065581338093,19239.680338445847,0.0,0.0,15.1,47.55,20.81381464131533,1
64,22,23,60,59.16564726829529,171.58605489371678,21911.701466244318,7.443688964811577,12.951358356088305,14.340589469462056,19073.83848743476,0.0,0.0,15.25,47.68333333333333,20.163497749609625,0
64,23,24,60,59.18881106376648,207.58991064650246,20695.46554466727,7.714262100713771,10.64672555390468,15.824061586689961,18492.07612602364,0.0,0.0,18.633333333333333,44.266666666666666,24.983466519702393,0
64,24,25,60,59.228026390075684,198.45334576215956,21619.91675303506,14.776220287156212,14.637974861480432,13.802043724936645,18455.19877365279,0.0,0.0,17.883333333333333,44.733333333333334,23.643336088913383,1
64,25,26,60,59.16233849525452,215.35659887788194,21457.552765630222,15.728044117698827,11.81208984158068,14.097508505457752,18922.9673551494,0.0,0.0,19.35,43.95,27.169100762377152,0
64,26,27,59,58.163780212402344,192.6456629724136,21832.487423663464,5.715032339827903,12.723292331438111,14.68184209282913,19054.676225526302,0.0,0.0,17.423728813559322,45.69491525423729,23.742824983303052,0
64,27,28,60,59.15705466270447,153.70947813148442,22180.262480634025,12.855111699367558,13.56096512587654,14.95027432725233,19172.404820807365,0.0,0.0,13.85,49.21666666666667,19.20225957564067,0
64,28,29,60,59.219770669937134,163.62778663915225,21812.81665543085,6.899544109791956,10.79094251983743,14.733666731178634,19459.00814818578,0.0,0.0,14.683333333333334,47.96666666666667,21.880683383852297,0
64,29,30,60,59.19795370101929,123.82184757635956,22343.931121004698,13.235070299826353,13.412413104863859,15.140670514812337,19347.07077518931,0.0,0.0,11.233333333333333,51.63333333333333,15.668228162028106,0
