run,workload,group,start_unix,duration_seconds,output_tokens,completed_tasks,prompt_tokens,cached_prompt_tokens,output_tokens_per_second,tasks_per_second,actual_prefix_reuse,frontend_cpu_percent,minute,tasks_per_minute,waiting_per_replica_mean,running_per_replica_mean,kv_cache_per_replica_mean
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447354.0419095,60.0,91774.0,5.0,10836091.0,10098000.0,1529.5666666666666,0.08333333333333333,0.9318858617927812,,37.0,5.0,0.21666666666666667,27.95,0.421190946734425
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447414.0419095,60.0,88409.0,2.0,11628012.0,11110176.0,1473.4833333333333,0.03333333333333333,0.9554665062265157,,38.0,2.0,0.1,26.883333333333333,0.41414455110107284
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447474.0419095,60.0,89386.0,5.0,12318427.0,11726352.0,1489.7666666666667,0.08333333333333333,0.9519358275208353,,39.0,5.0,0.09166666666666666,26.983333333333334,0.41816770186335406
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447534.0419095,60.0,85975.0,7.0,13182532.0,12653520.0,1432.9166666666667,0.11666666666666667,0.9598702282687424,,40.0,7.0,0.15,26.558333333333334,0.4182312252964427
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447594.0419095,60.0,83376.0,5.0,12313350.0,11799744.0,1389.6,0.08333333333333333,0.9582886866693466,,41.0,5.0,0.07563025210084033,27.159663865546218,0.4421373292399964
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447654.0419095,60.0,84073.0,3.0,15079539.0,14572272.0,1401.2166666666667,0.05,0.9663605764075414,,42.0,3.0,0.008403361344537815,27.26050420168067,0.4541706010467428
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447714.0419095,60.0,79138.0,6.0,14962685.0,14159376.0,1318.9666666666667,0.1,0.9463125100875945,,43.0,6.0,0.08333333333333333,27.291666666666668,0.4696193299454169
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447774.0419095,60.0,84624.0,3.0,12091435.0,11440176.0,1410.4,0.05,0.9461388164432096,,44.0,3.0,0.14166666666666666,28.5,0.5070722755505365
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447834.0419095,60.0,79091.0,3.0,14055813.0,13325136.0,1318.1833333333334,0.05,0.9480160272479436,,45.0,3.0,0.30833333333333335,27.191666666666666,0.49560982495765105
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447894.0419095,60.0,69950.0,6.0,12272819.0,11372592.0,1165.8333333333333,0.1,0.9266487186032809,,46.0,6.0,0.3416666666666667,27.283333333333335,0.48726943346508567
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789447954.0419095,60.0,79617.0,5.0,13648626.0,12989328.0,1326.95,0.08333333333333333,0.9516949178620617,,47.0,5.0,0.2457627118644068,26.39830508474576,0.4492889203648231
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448014.0419095,60.0,82944.0,4.0,13871815.0,13361568.0,1382.4,0.06666666666666667,0.9632169979198829,,48.0,4.0,0.15,26.516666666666666,0.44912949369471106
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448074.0419095,60.0,83044.0,9.0,14702144.0,14201616.0,1384.0666666666666,0.15,0.9659554416008985,,49.0,9.0,0.05,26.008333333333333,0.440332674571805
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448134.0419095,60.0,85598.0,8.0,13375535.0,12726912.0,1426.6333333333334,0.13333333333333333,0.9515067621594202,,50.0,8.0,0.0,27.058333333333334,0.4023927159796725
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448194.0419095,60.0,92599.0,8.0,13048204.0,12586992.0,1543.3166666666666,0.13333333333333333,0.9646532197074785,,51.0,8.0,0.008333333333333333,27.15,0.4096485036702428
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448254.0419095,60.0,91706.0,2.0,14057463.0,13578048.0,1528.4333333333334,0.03333333333333333,0.9658960510868853,,52.0,2.0,0.041666666666666664,26.716666666666665,0.4031996988518728
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448314.0419095,60.0,90447.0,2.0,12620506.0,12121824.0,1507.45,0.03333333333333333,0.9604863703563075,,53.0,2.0,0.025210084033613446,27.22689075630252,0.433712615480975
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448374.0419095,60.0,88532.0,5.0,14076737.0,13533168.0,1475.5333333333333,0.08333333333333333,0.9613852983116755,,54.0,5.0,0.01680672268907563,27.218487394957982,0.46469734138714774
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448434.0419095,60.0,85737.0,7.0,12935185.0,12330912.0,1428.95,0.11666666666666667,0.9532845490806664,,55.0,7.0,0.05,26.791666666666668,0.45300912855260683
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448494.0419095,60.0,85090.0,5.0,13533986.0,12890592.0,1418.1666666666667,0.08333333333333333,0.9524608640795107,,56.0,5.0,0.125,26.858333333333334,0.4479884246188594
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448554.0419095,60.0,86841.0,9.0,13243697.0,12768624.0,1447.35,0.15,0.9641283698955058,,57.0,9.0,0.025,25.95,0.41601025785808393
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448614.0419095,60.0,91332.0,6.0,12838629.0,12333552.0,1522.2,0.1,0.9606595844462832,,58.0,6.0,0.03333333333333333,27.783333333333335,0.41840532655750046
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448674.0419095,60.0,91412.0,10.0,13075717.0,12646128.0,1523.5333333333333,0.16666666666666666,0.9671460463697708,,59.0,10.0,0.0,27.858333333333334,0.3947181441746659
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448734.0419095,60.0,92799.0,0.0,12689311.0,12236928.0,1546.65,0.0,0.9643492857886453,,60.0,0.0,0.0,27.864406779661017,0.4068873278526926
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448794.0419095,60.0,96128.0,5.0,11686102.0,11313984.0,1602.1333333333334,0.08333333333333333,0.9681572178644342,,61.0,5.0,0.016666666666666666,27.358333333333334,0.42472237907020516
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448854.0419095,60.0,83030.0,2.0,14094503.0,13441296.0,1383.8333333333333,0.03333333333333333,0.953655194510938,,62.0,2.0,0.06666666666666667,27.325,0.4504399585921325
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448914.0419095,60.0,81738.0,6.0,15118214.0,14486736.0,1362.3,0.1,0.9582306481440201,,63.0,6.0,0.07563025210084033,27.285714285714285,0.4873427631922334
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789448974.0419095,60.0,85376.0,5.0,12437512.0,11793408.0,1422.9333333333334,0.08333333333333333,0.9482127936841388,,64.0,5.0,0.11666666666666667,26.991666666666667,0.44823075475249385
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449034.0419095,60.0,84341.0,5.0,13143501.0,12358896.0,1405.6833333333334,0.08333333333333333,0.9403047178982221,,65.0,5.0,0.16806722689075632,26.81512605042017,0.4562441577421482
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449094.0419095,60.0,90229.0,5.0,11321181.0,10660320.0,1503.8166666666666,0.08333333333333333,0.9416261430675827,,66.0,5.0,0.06666666666666667,27.5,0.44921654432524
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449154.0419095,60.0,85394.0,4.0,13156215.0,12401664.0,1423.2333333333333,0.06666666666666667,0.9426468022907805,,67.0,4.0,0.08403361344537816,27.66386554621849,0.45191436258297785
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449214.0419095,60.0,85172.0,7.0,13747417.0,13110768.0,1419.5333333333333,0.11666666666666667,0.9536895549178438,,68.0,7.0,0.19166666666666668,26.125,0.43778938452851496
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449274.0419095,60.0,88786.0,5.0,12658325.0,12078000.0,1479.7666666666667,0.08333333333333333,0.954154676862855,,69.0,5.0,0.06666666666666667,26.766666666666666,0.4296701486918878
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449334.0419095,60.0,86227.0,5.0,13622808.0,13021008.0,1437.1166666666666,0.08333333333333333,0.9558240856070203,,70.0,5.0,0.08333333333333333,27.416666666666668,0.45916619612271786
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449394.0419095,60.0,83868.0,6.0,11873234.0,11058960.0,1397.8,0.1,0.9314193588705487,,71.0,6.0,0.16806722689075632,27.394957983193276,0.4615158316290943
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449454.0419095,60.0,83480.0,6.0,11401112.0,10549440.0,1391.3333333333333,0.1,0.92529921642731,,72.0,6.0,0.24166666666666667,27.25,0.47548230754752496
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449514.0419095,60.0,83106.0,2.0,11559115.0,10665072.0,1385.1,0.03333333333333333,0.9226547188084901,,73.0,2.0,0.18487394957983194,27.747899159663866,0.4718314203151616
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449574.0419095,60.0,88795.0,5.0,12458655.0,12009360.0,1479.9166666666667,0.08333333333333333,0.9639371184128623,,74.0,5.0,0.03333333333333333,28.3,0.5157444005270092
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449634.0419095,60.0,82243.0,6.0,12756413.0,11980320.0,1370.7166666666667,0.1,0.9391605618287837,,75.0,6.0,0.26666666666666666,27.616666666666667,0.5055077169207604
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449694.0419095,60.0,77716.0,10.0,14602944.0,13813008.0,1295.2666666666667,0.16666666666666666,0.9459057023022207,,76.0,10.0,0.175,26.508333333333333,0.4544795783926219
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449754.0419095,60.0,85183.0,4.0,15393132.0,14919696.0,1419.7166666666667,0.06666666666666667,0.9692436860802597,,77.0,4.0,0.008403361344537815,26.3781512605042,0.4479001086600648
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449814.0419095,60.0,86938.0,6.0,10573753.0,9855120.0,1448.9666666666667,0.1,0.932036146484602,,78.0,6.0,0.058333333333333334,27.558333333333334,0.4639069264069264
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449874.0419095,60.0,88871.0,1.0,12169455.0,11647680.0,1481.1833333333334,0.016666666666666666,0.9571242097530251,,79.0,1.0,0.04201680672268908,27.30252100840336,0.47488007060531723
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449934.0419095,60.0,88783.0,6.0,13790790.0,13329360.0,1479.7166666666667,0.1,0.9665407130410948,,80.0,6.0,0.025,27.3,0.459373235460192
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789449994.0419095,60.0,86956.0,5.0,13553604.0,12992496.0,1449.2666666666667,0.08333333333333333,0.9586008267616495,,81.0,5.0,0.05,27.108333333333334,0.45706757011104837
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789450054.0419095,60.0,82331.0,4.0,14559391.0,14038464.0,1372.1833333333334,0.06666666666666667,0.9642205501590004,,82.0,4.0,0.16666666666666666,26.033333333333335,0.4315758516845473
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789450114.0419095,60.0,84225.0,7.0,14333119.0,13748592.0,1403.75,0.11666666666666667,0.9592184366849951,,83.0,7.0,0.07563025210084033,26.235294117647058,0.4411242757972754
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789450174.0419095,60.0,83353.0,4.0,13823869.0,13282368.0,1389.2166666666667,0.06666666666666667,0.9608285495182283,,84.0,4.0,0.041666666666666664,27.825,0.466798418972332
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789450234.0419095,60.0,86405.0,6.0,13074783.0,12446016.0,1440.0833333333333,0.1,0.9519099475685371,,85.0,6.0,0.05,27.425,0.44181018257105215
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789450294.0419095,60.0,88177.0,11.0,13508356.0,12971376.0,1469.6166666666666,0.18333333333333332,0.9602483085284397,,86.0,11.0,0.058823529411764705,26.89075630252101,0.41148949698456455
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789450354.0419095,60.0,91968.0,5.0,12885643.0,12308208.0,1532.8,0.08333333333333333,0.9551877232668948,,87.0,5.0,0.058333333333333334,27.191666666666666,0.401661020139281
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789450414.0419095,60.0,90884.0,4.0,12126192.0,11557392.0,1514.7333333333333,0.06666666666666667,0.9530932711604765,,88.0,4.0,0.09166666666666666,26.758333333333333,0.3725955204216074
minisweagent-balanced-n2-7619132.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789450474.0419095,60.0,92068.0,1.0,13357408.0,12903264.0,1534.4666666666667,0.016666666666666666,0.966000589335895,,89.0,1.0,0.0,27.533333333333335,0.42427065687935256
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789438734.893187,60.0,342535.0,14.0,50959528.0,48332064.0,5708.916666666667,0.23333333333333334,0.9484401817850432,,0.0,14.0,0.11482254697286012,27.37578288100209,0.45856816325183397
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789438794.893187,60.0,336777.0,20.0,54205429.0,51804720.0,5612.95,0.3333333333333333,0.9557109122778089,,1.0,20.0,0.07916666666666666,26.752083333333335,0.4565070346320346
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789438854.893187,60.0,329229.0,13.0,54795500.0,52100928.0,5487.15,0.21666666666666667,0.9508249400041974,,2.0,13.0,0.1375,26.908333333333335,0.4712991718426501
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789438914.893187,60.0,330554.0,21.0,56955258.0,54411456.0,5509.233333333334,0.35,0.9553368365041907,,3.0,21.0,0.1649269311064718,27.24008350730689,0.47989647640187716
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789438974.893187,60.0,339790.0,28.0,56506330.0,54087264.0,5663.166666666667,0.4666666666666667,0.9571894688612762,,4.0,28.0,0.13569937369519833,27.2901878914405,0.4592123860527237
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439034.893187,60.0,350525.0,24.0,53207818.0,50826864.0,5842.083333333333,0.4,0.955251801530369,,5.0,24.0,0.07563025210084033,27.45378151260504,0.4552044137813228
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439094.893187,60.0,353257.0,9.0,54894659.0,52758816.0,5887.616666666667,0.15,0.9610919707143094,,6.0,9.0,0.08368200836820083,27.010460251046027,0.45377171491415624
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439154.893187,60.0,338706.0,22.0,56233072.0,53656944.0,5645.1,0.36666666666666664,0.9541883822388363,,7.0,22.0,0.07916666666666666,26.9375,0.4669319358178054
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439214.893187,60.0,342282.0,21.0,54751334.0,52327440.0,5704.7,0.35,0.9557290421453476,,8.0,21.0,0.12291666666666666,27.135416666666668,0.46098014304536045
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439274.893187,60.0,336222.0,34.0,53739431.0,51341664.0,5603.7,0.5666666666666667,0.9553816079667833,,9.0,34.0,0.0918580375782881,26.436325678496868,0.4388153373358057
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439334.893187,60.0,340106.0,26.0,53884550.0,51514848.0,5668.433333333333,0.43333333333333335,0.9560226075934567,,10.0,26.0,0.060669456066945605,27.211297071129707,0.4379366313148376
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439394.893187,60.0,342336.0,17.0,51739407.0,49351104.0,5705.6,0.2833333333333333,0.9538397685926319,,11.0,17.0,0.11666666666666667,26.960416666666667,0.4266292584227367
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439454.893187,60.0,343210.0,20.0,51099586.0,48757632.0,5720.166666666667,0.3333333333333333,0.9541688263384365,,12.0,20.0,0.10294117647058823,27.21638655462185,0.43851394312665776
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439514.893187,60.0,343356.0,24.0,50641551.0,48253392.0,5722.6,0.4,0.9528419064416096,,13.0,24.0,0.11064718162839249,26.870563674321502,0.43261889240830875
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439574.893187,60.0,345775.0,21.0,53211235.0,50826864.0,5762.916666666667,0.35,0.9551904593080766,,14.0,21.0,0.10416666666666667,27.447916666666668,0.4390916149068323
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439634.893187,60.0,351863.0,17.0,52790884.0,50324736.0,5864.383333333333,0.2833333333333333,0.9532845860281484,,15.0,17.0,0.09166666666666666,27.404166666666665,0.43307982778091475
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439694.893187,60.0,365050.0,22.0,50118838.0,48143568.0,6084.166666666667,0.36666666666666664,0.9605882722181228,,16.0,22.0,0.06680584551148225,27.40501043841336,0.4384534409041988
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439754.893187,60.0,357863.0,19.0,53313406.0,51276720.0,5964.383333333333,0.31666666666666665,0.9617978637493166,,17.0,19.0,0.03347280334728033,27.152719665271967,0.43426166338664063
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439814.893187,60.0,351461.0,22.0,52093197.0,49784064.0,5857.683333333333,0.36666666666666664,0.9556730411458525,,18.0,22.0,0.08403361344537816,27.037815126050422,0.43405306786746317
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439874.893187,60.0,359648.0,15.0,52009368.0,49957776.0,5994.133333333333,0.25,0.9605534141464669,,19.0,15.0,0.07724425887265135,27.189979123173277,0.4443828840670086
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439934.893187,60.0,339194.0,29.0,54978733.0,52514352.0,5653.233333333334,0.48333333333333334,0.9551757404085686,,20.0,29.0,0.12317327766179541,26.778705636743215,0.44140165906526985
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789439994.893187,60.0,340603.0,24.0,53054744.0,50671632.0,5676.716666666666,0.4,0.9550820186786689,,21.0,24.0,0.09915611814345991,27.044303797468356,0.4394701794261508
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440054.893187,60.0,358039.0,18.0,51820908.0,49780896.0,5967.316666666667,0.3,0.9606334184649948,,22.0,18.0,0.03773584905660377,27.32285115303983,0.4351442468751739
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440114.893187,60.0,355170.0,14.0,50844538.0,48456144.0,5919.5,0.23333333333333334,0.9530255540919655,,23.0,14.0,0.11949685534591195,27.51572327044025,0.44081444942806713
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440174.893187,60.0,353468.0,19.0,51620367.0,49533264.0,5891.133333333333,0.31666666666666665,0.9595682262390735,,24.0,19.0,0.06485355648535565,27.253138075313807,0.4484760282468123
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440234.893187,60.0,343497.0,22.0,53930304.0,51706512.0,5724.95,0.36666666666666664,0.9587654466030824,,25.0,22.0,0.025,27.504166666666666,0.4541296113306983
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440294.893187,60.0,325100.0,25.0,54753534.0,51922992.0,5418.333333333333,0.4166666666666667,0.9483039396141991,,26.0,25.0,0.17954070981210857,27.022964509394573,0.4511834720602988
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440354.893187,60.0,348421.0,19.0,51859234.0,49551216.0,5807.016666666666,0.31666666666666665,0.9554945605251324,,27.0,19.0,0.075,27.33125,0.45458721532091095
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440414.893187,60.0,343622.0,16.0,51493026.0,49032720.0,5727.033333333334,0.26666666666666666,0.9522205977951267,,28.0,16.0,0.08385744234800839,27.41719077568134,0.4578161788990337
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440474.893187,60.0,344648.0,20.0,55816309.0,53698656.0,5744.133333333333,0.3333333333333333,0.9620603182485606,,29.0,20.0,0.09414225941422594,27.305439330543933,0.4745144340832898
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440534.893187,60.0,331151.0,16.0,52099865.0,49248144.0,5519.183333333333,0.26666666666666666,0.9452643303394356,,30.0,16.0,0.15481171548117154,27.38702928870293,0.46869425826129485
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440594.893187,60.0,340050.0,22.0,51791460.0,49246032.0,5667.5,0.36666666666666664,0.9508523606015354,,31.0,22.0,0.1125,27.522916666666667,0.4655708874458874
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440654.893187,60.0,337008.0,15.0,50006426.0,47284512.0,5616.8,0.25,0.9455687155086828,,32.0,15.0,0.13333333333333333,27.445833333333333,0.47216261998870696
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440714.893187,60.0,333082.0,13.0,56310955.0,53789472.0,5551.366666666667,0.21666666666666667,0.9552221588143905,,33.0,13.0,0.09832635983263599,27.54602510460251,0.48377745594409227
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440774.893187,60.0,320567.0,15.0,55825317.0,52789440.0,5342.783333333334,0.25,0.9456182756651431,,34.0,15.0,0.1761006289308176,26.436058700209642,0.4759578676723878
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440834.893187,60.0,327685.0,25.0,55294838.0,52275696.0,5461.416666666667,0.4166666666666667,0.9453992070652237,,35.0,25.0,0.14225941422594143,26.828451882845187,0.4686883518518956
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440894.893187,60.0,330913.0,24.0,53084835.0,49973616.0,5515.216666666666,0.4,0.9413915669136016,,36.0,24.0,0.19624217118997914,26.832985386221296,0.45551031522711655
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789440954.893187,60.0,338547.0,21.0,51643450.0,48793536.0,5642.45,0.35,0.9448155768059647,,37.0,21.0,0.12291666666666666,27.154166666666665,0.45806041784302653
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789441014.893187,60.0,342172.0,16.0,53949263.0,51582960.0,5702.866666666667,0.26666666666666666,0.9561383628169304,,38.0,16.0,0.07724425887265135,26.774530271398746,0.4466538725865221
minisweagent-balanced-n8-7619134.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,balanced,1789441074.893187,60.0,346131.0,21.0,53857894.0,51509568.0,5768.85,0.35,0.9563977380920242,,39.0,21.0,0.11899791231732777,26.482254697286013,0.4320831206553272
