run,workload,replica,minute_from_warmup_start,measurement_minute,requests,prefix_reuse,prompt_tokens_mean,uncached_tokens_mean,queue_seconds_mean,prefill_seconds_mean,decode_seconds_mean,residence_seconds_mean
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,55,25.0,66,0.7293432568773686,27674.21212121212,7490.212121212121,0.019705131628804586,0.37352073310775624,1.410085180171088,1.8033110517444033
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,56,26.0,63,0.7433716881606593,27407.68253968254,7033.587301587301,0.012758469966698497,0.33636618932960405,1.5574056999203527,1.906530361326914
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,57,27.0,66,0.6720719079286994,23949.81818181818,7853.818181818182,0.15426062308534078,0.4065904857477907,1.2914657950979855,1.8523168961207073
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,58,28.0,57,0.6561202125670516,25991.385964912282,8937.912280701754,0.02987951791453126,0.4196889231577842,2.700692820644594,3.1502612431844077
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,59,29.0,69,0.7665284740568948,25596.144927536232,5975.971014492754,0.0036259600690201573,0.3084029595914256,1.3347320884054499,1.6467610303906426
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,60,30.0,63,0.7383652361517585,25073.666666666668,6560.142857142857,7.050130368461684e-06,0.29065411959567833,1.0008966641108845,1.291557856968471
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,61,31.0,62,0.7535139956452163,30741.129032258064,7577.258064516129,0.0040351765440596685,0.35164916018895326,1.574439466912149,1.930123798308834
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,62,32.0,68,0.8131922409615956,28225.147058823528,5272.676470588235,0.02103569992365973,0.298180356149233,2.455604956190869,2.7748210149652817
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,63,33.0,64,0.7231123459036557,24301.203125,6728.703125,3.761695552384481e-06,0.3015466312208446,2.210665219830844,2.512215595692396
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,64,34.0,61,0.8122928517024511,26021.786885245903,4884.475409836065,4.097120836377144e-06,0.26567104208038844,2.047869267144439,2.3135444218995143
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,65,35.0,62,0.7859687812273871,35106.04838709677,7513.790322580645,0.00966647612456713,0.36355958361509105,1.3514654628684624,1.7246915217368834
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,66,36.0,60,0.8138982627171604,28403.55,5285.95,4.107353743165732e-06,0.2694348551565781,1.9256610387315354,2.195099985599518
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,67,37.0,61,0.8372471604697598,32627.77049180328,5310.262295081967,3.2031580378286174e-06,0.2684254596032752,4.2928643736942504,4.561293050891063
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,68,38.0,62,0.7237824424921199,24050,6643.032258064516,0.0055586117049378735,0.3311474521854712,2.008300989978917,2.345007054267391
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,69,39.0,55,0.7271243988756486,29864.49090909091,8149.290909090909,0.010066302599046718,0.3792672947303138,1.9257644547742199,2.315098068930886
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,70,40.0,61,0.7856983628389039,28312.70491803279,6067.459016393443,0.003803238856651988,0.3012964031582729,1.8879362094735146,2.193035852713663
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,71,41.0,65,0.7639089027875191,26541.384615384617,6266.184615384615,0.014869896734419923,0.3087589318828227,1.4120220458958872,1.7356508878561168
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,72,42.0,59,0.790976663124568,31023.13559322034,6484.559322033899,3.342035273879261e-06,0.3088975331146207,2.567520113867092,2.8764209949364097
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,73,43.0,58,0.6543833856702437,30104.46551724138,10404.603448275862,0.08546703305207835,0.5131351123282942,1.7792668600711201,2.377869014082284
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,74,44.0,55,0.7460798302976658,26210.6,6655.4,3.846104002811692e-06,0.3127422955352813,1.5309379864992065,1.8436841184442694
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,75,45.0,54,0.7619556187580943,25523.796296296296,6075.7962962962965,5.713284567550376e-06,0.29707500321738833,1.5575554946920387,1.8546361834914595
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,76,46.0,53,0.7793357933579336,30781.509433962263,6792.377358490566,4.637872202778762e-06,0.3328741100695828,2.3216107387693143,2.6544894722272767
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,77,47.0,56,0.7393977248905869,37566.482142857145,9789.910714285714,0.03442389854795432,0.4520959850508786,1.8172181349280956,2.3037380235535756
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,78,48.0,64,0.6457951388852451,29778.40625,10547.65625,0.015100727119715884,0.4500613805175817,2.610190137515019,3.0753522403538227
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,79,49.0,63,0.7828802032580469,24889.777777777777,5404.063492063492,3.831996952020933e-06,0.25494667640813284,1.788759106286018,2.04370959978255
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,80,50.0,56,0.8104453560357581,35704.17857142857,6767.892857142857,0.009302104652826009,0.346017973148264,2.0136097849296806,2.36892985020365
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,81,51.0,65,0.8198655760391156,32150.861538461537,5791.476923076923,0.0037983855769897885,0.2890131679363549,2.141742791002616,2.4345543494591344
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,82,52.0,56,0.7499352178213684,25635.35714285714,6410.5,5.073741444253496e-06,0.3214817095223615,1.7731320663297083,2.0946188271045685
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,83,53.0,59,0.6459519480882723,30299.15254237288,10727.35593220339,0.028054674384894514,0.4696725958966161,2.597156423001976,3.094883716712564
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,84,54.0,65,0.7138315023135755,30861.323076923076,8831.538461538461,3.7052955191869002e-06,0.4004583385665543,2.039814632314329,2.440276681459867
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,85,55.0,68,0.7819158109472731,28907.279411764706,6304.220588235294,0.04676409361212898,0.3239639712572919,1.991502520368051,2.3622305778896107
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,86,56.0,59,0.78374923179561,30943.830508474577,6691.627118644068,0.00423394572147626,0.31567320181451486,1.8639875866385902,2.1838947473946266
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,87,57.0,71,0.796462631509031,28944.88732394366,5891.366197183099,4.198762889898998e-06,0.28243818135053234,1.2697208259963024,1.5521632113926846
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,88,58.0,53,0.792406494240552,33881.981132075474,7033.679245283019,0.029293930588536105,0.34719974735646314,1.4689149037003517,1.8454085925839983
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,89,59.0,67,0.8136611705374207,33501.64179104478,6242.6567164179105,0.017318256098582452,0.3192601124721287,2.056433938252531,2.393012285232544
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,90,60.0,60,0.7930315344702347,35586.98333333333,7365.383333333333,0.01855261540428425,0.3294039843371138,1.6050921973694736,1.9530488053957622
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,91,61.0,57,0.6759530127161342,30189.57894736842,9782.842105263158,0.004081891804704802,0.4003190025728065,2.4778307782396216,2.882231678879052
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,92,62.0,59,0.7198761139773258,31029.06779661017,8691.983050847457,0.050109748081383056,0.454002109837671,5.268397560311576,5.7725094213324075
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,93,63.0,59,0.7396897028134014,29798.661016949154,7756.8983050847455,0.015490356990593975,0.3579619147822703,2.4054979787373885,2.7789502345909507
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,94,64.0,64,0.7687654113949602,30187.6875,6980.4375,0.011404829736420652,0.33638861119470675,1.3986949726895546,1.7464884109795094
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,95,65.0,58,0.7459854607185549,28457.98275862069,7228.741379310345,0.04843271781834934,0.3648460882491079,2.133497543456354,2.5467763604788947
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,96,66.0,66,0.730552272332607,27048.030303030304,7288.030303030303,0.011432977992984834,0.35137366371186957,1.7220253061510227,2.0848319313742896
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,97,67.0,52,0.8151409042888749,28014.78846153846,5178.788461538462,5.814506529042354e-06,0.26189552520652515,1.6993641377372954,1.961265463095445
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,98,68.0,61,0.7075654091500049,30754.081967213115,8993.557377049181,0.03276642732184808,0.4189708754649294,2.49790912343296,2.94964641821189
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,99,69.0,59,0.7481306569685624,26364.28813559322,6640.35593220339,0.01790719051150826,0.3298592319459481,1.3676077442172663,1.7153741747646007
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,100,70.0,54,0.788632758446117,30177.685185185186,6378.574074074074,0.004966340739176505,0.31234830492003646,1.5561736782676436,1.8734883202446833
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,101,71.0,65,0.6169451267399764,20882.246153846154,7999.046153846154,0.03700102304753203,0.3649650871323851,1.681900836301681,2.083866948347825
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,102,72.0,61,0.7536196167826997,27140.360655737706,6686.852459016393,0.0051980767452509185,0.3201561821586468,1.7620905268418252,2.0874447900740827
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,103,73.0,63,0.8288859528548783,23811.650793650795,4074.5079365079364,5.971455562209326e-06,0.22638143954562054,1.5635516794383644,1.7899391007801844
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,104,74.0,66,0.8337200714461561,31818.833333333332,5290.833333333333,0.010968580612715221,0.2896845309966893,1.404870824789572,1.7055239460685037
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,105,75.0,46,0.7077307927059899,41957,12262.739130434782,0.04115736979039629,0.5386683582176414,3.201874276238453,3.781699989152991
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,106,76.0,67,0.7122387383780172,21620.119402985074,6221.432835820896,3.1402146916336087e-06,0.2824999285486541,2.3738104738399333,2.6563135367720876
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,107,77.0,62,0.6941124853411536,29666.66129032258,9074.661290322581,0.039001928015251555,0.4426925793823396,2.2530646276577646,2.73475916154923
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,108,78.0,67,0.7804872239548056,30079.02985074627,6602.731343283582,0.006734594362162387,0.32651491243559033,1.7504809407287958,2.083730459213257
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,109,79.0,70,0.8598497970464742,30474.957142857143,4271.071428571428,4.14727588317224e-06,0.23862128781287797,2.0037388842652684,2.242364318030221
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,110,80.0,75,0.806887757623684,33721.666666666664,6512.066666666667,3.2645991692940393e-06,0.3573013287534316,2.8809635011851786,3.238268076578776
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,111,81.0,62,0.6722242696889306,26477.33870967742,8678.629032258064,0.007208437730197704,0.37907286744279367,1.332751592437196,1.719032895180487
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,112,82.0,68,0.8726196548174979,38520.117647058825,4906.705882352941,0.008201332646422088,0.2733792578253676,1.0586891181301326,1.3402697198531206
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,113,83.0,61,0.7941770849267824,29470.90163934426,6065.786885245901,0.009064808766525543,0.2877308886353171,1.0589379547889055,1.3557336525838883
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,114,84.0,71,0.8243834380314441,30436.267605633802,5345.112676056338,0.009837666618257341,0.27137636755671823,2.645880540747615,2.9270945501999117
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,115,85.0,62,0.7661867794574069,26342.435483870966,6159.209677419355,0.003712357833020149,0.2879678200885293,1.619446654713923,1.9111268520355225
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,116,86.0,58,0.8023984381504916,29611.224137931036,5851.224137931034,4.3997765871985205e-06,0.28201692425726177,2.435788033618431,2.717809356492141
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,117,87.0,59,0.8009376664890783,26246.186440677968,5224.627118644068,5.667792412184053e-06,0.25217730397658455,1.5990229989480922,1.8512059753224002
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,118,88.0,53,0.8044134353575636,28632.98113207547,5600.226415094339,0.005567981540840471,0.2779514249545996,2.2489664604281128,2.532485840455541
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r02,119,89.0,61,0.7614430181616642,29430.573770491803,7020.868852459016,0.009681741218464296,0.33645328370564176,1.4680605690246906,1.8141955703985495
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,0,-30.0,117,0.64083681684356,5739.290598290599,2061.3418803418804,4.070886593853306e-06,0.18645424815292796,1.7894113903853277,1.9758697065532718
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,1,-29.0,233,0.8078700296831034,8835.824034334764,1697.62660944206,0.0011712477438535558,0.21234108372731333,3.1737837505820625,3.3872960954265023
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,2,-28.0,280,0.8533853530779288,10560.092857142858,1548.2642857142857,3.503633862627404e-06,0.17947458125002283,5.524394947943178,5.703873034885952
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,3,-27.0,257,0.8196957463442142,13662.315175097276,2463.373540856031,0.0008459224670052761,0.22709126991458992,6.295234758033624,6.523171950870915
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,4,-26.0,238,0.8096402554947176,17139.264705882353,3262.626050420168,0.0220289913401352,0.2867504213936627,9.256198337220415,9.564977741041103
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,5,-25.0,205,0.7673329724234548,21247.11219512195,4943.502439024391,0.013755693044740615,0.3640904455911368,7.6109764555082995,7.988822579965359
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,6,-24.0,179,0.8008630767697476,23038.273743016758,4587.770949720671,0.012102500707244074,0.3256113831286823,7.306575978706804,7.644289862510212
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,7,-23.0,176,0.7151614709962539,21486.05681818182,6120.056818181818,0.05452071289817633,0.4515600650259082,7.8782215548496675,8.38430232893337
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,8,-22.0,119,0.7599298007329414,22916.756302521007,5501.63025210084,0.0018157628462689014,0.30386826095460845,4.178795510875609,4.48447953552759
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,9,-21.0,93,0.733928119900571,23346.225806451614,6211.774193548387,0.0023244096326731868,0.3096070411860422,2.6459838007276337,2.9579152625094176
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,10,-20.0,86,0.8704248018329149,27268.802325581397,3533.360465116279,0.002738449809163116,0.2160659092478454,2.1835118505919655,2.4023162043371866
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,11,-19.0,90,0.8193566265112818,25461.277777777777,4599.4111111111115,0.002337334584444761,0.25665006594887624,2.6489519465559472,2.9079393492804635
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,12,-18.0,84,0.7442800226168618,27244.738095238095,6967.023809523809,0.005349398579537159,0.3261424252552734,2.669411384475617,3.000903234595344
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,13,-17.0,78,0.8042338155709797,25756,5042.153846153846,0.011124241738938369,0.26837300090716243,2.9059147355355655,3.18541196676401
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,14,-16.0,76,0.7512334271528166,30139.065789473683,7497.5921052631575,0.003061347870817898,0.34536954515160206,3.1843765061440585,3.5328074066262496
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,15,-15.0,75,0.7380633532058312,24084.653333333332,6308.653333333334,3.888653591275215e-06,0.31000984500162304,2.5558802633887776,2.8658939901987712
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,16,-14.0,74,0.7531809353119724,25123.283783783783,6200.905405405405,3.826772995494507e-06,0.31187493014589857,2.551028075640568,2.862906832952757
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,17,-13.0,84,0.7548120065939018,24091.52380952381,5906.952380952381,0.018427501798474362,0.3125581534474068,2.807691143024602,3.138676796640669
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,18,-12.0,80,0.7941909857531294,23942.1,4927.5,0.009406903421040624,0.2540387168264715,1.860087699268479,2.123533326387405
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,19,-11.0,84,0.8674425293907361,24543.083333333332,3253.3690476190477,3.4929752083761353e-06,0.20022174276112178,2.3168564863514067,2.5170817346799943
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,20,-10.0,79,0.7392680415697478,25892.73417721519,6751.06329113924,0.014994265989082146,0.33326097861922616,2.1554419030170133,2.503697114654734
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,21,-9.0,82,0.7592574026279079,21286.524390243903,5124.573170731707,0.008360030950137936,0.2737874149106352,1.8797378545859829,2.1618852964261683
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,22,-8.0,74,0.616390575186418,17120.41891891892,6567.554054054054,0.0034028132811088014,0.30085944699601747,1.3977054544044911,1.7019677291045319
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,23,-7.0,75,0.8276055235465319,29704.586666666666,5120.906666666667,0.006701779371748368,0.26875147215090694,1.487374804712211,1.7628280607859295
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,24,-6.0,75,0.7746738324629368,26672.386666666665,6009.986666666667,4.6071565399567285e-06,0.27859314809242886,2.4579298091524593,2.736527579625448
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,25,-5.0,79,0.8156857326321436,24917.26582278481,4592.607594936709,0.002835737945087537,0.26099060340843433,3.5297133027446232,3.793539653850507
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,26,-4.0,80,0.7398144797241958,21000.4,5464,3.2173964427784084e-06,0.2937520779698389,3.507504991197493,3.8012602865695952
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,27,-3.0,78,0.7538870621454462,28041.74358974359,6901.4358974358975,0.015793137165765542,0.32323985900849295,2.6461451411402472,2.985178131323594
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,28,-2.0,78,0.7355042789010751,25217.653846153848,6669.961538461538,0.006214345751616817,0.3304550422934624,2.586044148249456,2.922713530369294
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,29,-1.0,68,0.7695469179991726,26163.29411764706,6029.411764705882,3.56908148045049e-06,0.2735111378852333,2.4515354427618576,2.7250501478419586
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,30,0.0,70,0.8045993665728534,28592.757142857143,5587.042857142857,3.7195094461951935e-06,0.2740950784213575,2.319344619119407,2.593443441390991
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,31,1.0,68,0.7689619166904351,29646.691176470587,6849.514705882353,3.2860724091091575e-06,0.332829182385467,5.5631065364680525,5.8959390170433945
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,32,2.0,78,0.678626127415922,29775.089743589742,9568.935897435897,0.048482974170325085,0.46217848958435637,3.224555585661736,3.735217054684957
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,33,3.0,69,0.6637156647442854,29123,9793.608695652174,0.018628189606808017,0.4241676172882696,2.449359169239988,2.8921549734861953
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,34,4.0,66,0.7688884125853407,26438.166666666668,6110.166666666667,0.030796463834121823,0.30838225627049914,1.5018717222176774,1.8410504514520818
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,35,5.0,66,0.756889858350516,25388.10606060606,6172.106060606061,0.0035635520118486247,0.2936296872441854,1.7921785100320862,2.089371742624225
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,36,6.0,63,0.8453756791326497,30118.365079365078,4657.0317460317465,0.0042361129141811815,0.26231128272659604,2.0086742426630937,2.275221627856058
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,37,7.0,62,0.7723945068292758,34697.62903225807,7897.370967741936,3.863107262840194e-06,0.3602854420821513,2.591180860079945,2.9514701827879875
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,38,8.0,70,0.7461913127717402,29729.02857142857,7545.4857142857145,0.027638973641608444,0.3777071650572387,2.613512817337843,3.018858943666731
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,39,9.0,59,0.7274395072433649,28381.322033898305,7735.627118644068,0.03866687642363042,0.3626185776626344,2.4302416256889385,2.8315270836070434
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,40,10.0,52,0.6974976741509452,30075.865384615383,9098.01923076923,0.01875834744154977,0.40926712344382676,2.8092564633295227,3.237281932280614
minisweagent-routing-n4-round_robin-7642786.polaris-pbs-01.hsn.cm.polaris.alcf.anl.gov,minisweagent,r03,41,11.0,56,0.6822203425833886,32533.26785714286,10338.410714285714,0.008624359337513201,0.44628420503327754,2.07795149861652,2.5328600662095204
